post_id,external_post_id,platform_name,page_name,content_type,full_date,reach,engagement_count,engagement_rate,virality_score,caption,loaded_comment_count,positive_comment_count,sentiment_ratio
528,NBRyIczCrYk,youtube,Trung Nguyên Legend,video,2024-07-10,308,9,2.9221,0.0,Sthephanie Miranda - Hoa hậu Hòa bình Hoa Kỳ trải nghiệm Thành phố cà phê,1,0,0.0
970,sffkuZsD9gI,youtube,Trung Nguyên Legend,video,2025-03-08,724,9,1.2431,0.0,📅8/3 | Buổi sơ duyệt Lễ Hội Đường Phố  - Dàn xe cổ độc đáo xuất hiện tại Bảo Tàng Thế Giới Cà Phê,0,0,
538,wYYviYWjw94,youtube,Trung Nguyên Legend,video,2024-03-05,523,9,1.7208,0.0,Thaweeporn Phingchamrat - Hoa hậu Hòa bình Thái Lan 2023 trải nghiệm Cà phê G7 Gold Motherland,0,0,
182,7qTKzF53vso,youtube,Highlands Coffee Vietnam,video,2017-12-22,4229,9,0.2128,0.0,HIGHLANDS COFFEE - CARAMEL PHIN FREEZE,1,0,0.0
1389,dAgUF0B3b_k,youtube,Trung Nguyên Legend,video,2019-06-07,871,9,1.0333,0.0,Hành trình Từ Trái Tim đến với trường Cao đẳng Kỹ thuật Cao Thắng (06/06/2019 - HCM),0,0,
180,LgX0Hi4dNGM,youtube,Highlands Coffee Vietnam,video,2018-01-18,2839,9,0.317,0.0,CHÚC TẾT NÀY LỘC TÀI TẤN TỚI VỚI FREEZE CA CAO MỚI CHỈ 49K,0,0,
550,FomU97-2Edw,youtube,Cong Caphe,video,2019-06-01,1020,9,0.8824,0.0,Thưởng thức TRÀ MẠN theo cách của Cộng! | VIETNAMESE GREEN TEA | CONG CAPHE,0,0,
553,7lmXVygq0Gs,youtube,Cong Caphe,video,2019-03-01,2182,8,0.3666,0.0,TRÀ QUẤT QUẾ NÓNG | HOT CINNAMON TEA W. KUMQUAT | CONG CAPHE,0,0,
487,9SYq-5K9QhY,youtube,Trung Nguyên Legend,video,2025-01-30,405,8,1.9753,0.0,"☕🍑 New Year Americano – Hương vị dịu nhẹ, hậu vị quyến rũ khởi đầu năm mới thành công ✨",0,0,
516,IEVnWiHwXLw,youtube,Trung Nguyên Legend,video,2024-10-02,817,8,0.9792,0.0,Trung Nguyên E-Coffee – Cộng đồng 3 nền văn minh cà phê – Tinh hoa hội tụ.,0,0,
1077,7ILulfNlv18,youtube,Trung Nguyên Legend,video,2024-02-12,452,8,1.7699,0.0,Miss Grand International 2023 trải nghiệm khu lưu trú Thổ Cẩm tại Thành phố cà phê,0,0,
1132,7NBDXTWWQmk,youtube,Trung Nguyên Legend,video,2023-05-13,657,8,1.2177,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhà Thiết Kế Diệp Anh,0,0,
32,drn9lpmvt_A,youtube,Phuc Long,video,2026-03-16,4591,8,0.1743,0.0,"Trà ngon trên tay, tung tăng xuống phố✨💨👏",0,0,
883,T0mFfhz3oXM,youtube,Trung Nguyên Legend,video,2026-03-25,654,8,1.2232,0.0,"📚Hành Trình Từ Trái Tim đến với trường Trường Đại học Khoa học Tự nhiên, Đại học Quốc gia TP.HCM",0,0,
418,B8-_uxDRyfg,youtube,Trung Nguyên Legend,video,2026-04-03,764,8,1.0471,0.0,📚 Hành Trình Từ Trái Tim đến với trường Đại học Thủy Lợi,0,0,
11,AYoCUE3A9ak,youtube,Highlands Coffee Vietnam,video,2023-10-15,1128,8,0.7092,0.0,HIGHLANDS COFFEE || TRÀ CHIỀU TỚI HIGHLANDS,0,0,
17,M5K0hUNfbEQ,youtube,Highlands Coffee Vietnam,video,2023-03-17,2356,8,0.3396,0.0,HIGHLANDS COFFEE® || TRÀ HÈ MỚI TOANH: TRÀ DƯA HẤU VẢI!,0,0,
459,81sS5Zy-G-k,youtube,Trung Nguyên Legend,video,2025-10-28,209,8,3.8278,0.0,Trung Nguyên Legend khởi công hệ thống trường học tiêu chuẩn quốc tế tại Thành Phố Cà Phê 🌿,0,0,
843,9J2V0sGu_p8,youtube,Trung Nguyên Legend,video,2026-04-05,139,8,5.7554,0.0,Dấu ấn Hành trình Từ Trái Tim lan tỏa khát vọng từ Nam ra Bắc!,1,0,0.0
1038,EOk4oqJmnlw,youtube,Trung Nguyên Legend,video,2024-08-05,394,8,2.0305,0.0,Á hậu Ngọc Hằng thích thú với hương vị mới của cà phê hòa tan đen Trung Nguyên Legend Americano,0,0,
413,KSfxc_WPGlU,youtube,Trung Nguyên Legend,video,2026-04-05,1092,8,0.7326,0.0,"Ca sĩ Bảo Trâm: ""Hành trình Từ Trái Tim góp phần vào dấu ấn thành công của tuổi trẻ!""",0,0,
485,i8dzBGIi5Uc,youtube,Trung Nguyên Legend,video,2025-02-22,339,8,2.3599,0.0,Chào đón bạn đến với Lễ Hội Cà Phê Buôn Ma Thuột 🎊☕,0,0,
411,6M9BG2U9ytA,youtube,Trung Nguyên Legend,video,2026-04-05,895,8,0.8939,0.0,📚 Hành Trình Từ Trái Tim đến với Đồn Biên Phòng Chiền Sơn (tỉnh Sơn La),0,0,
216,jPRCkjwPvHc,youtube,Phuc Long,video,2022-07-07,1310,8,0.6107,0.0,BST TRUNG THU 2022: THƯỞNG NGUYỆT ĐOÀN VIÊN,2,0,0.0
472,_rhcKIk0QbM,youtube,Trung Nguyên Legend,video,2025-06-19,824,8,0.9709,0.0,CÀ PHÊ TRIẾT ĐẠO | Cà phê - Nguồn năng lượng tuyệt vời cho thần trí và thể chất.,0,0,
1157,CP6DWajVY9U,youtube,Trung Nguyên Legend,video,2023-03-18,302,8,2.649,0.0,Lễ Hội Cà Phê Buôn Ma Thuột 2023 #3,2,0,0.0
215,fkqJ0wg4vGI,youtube,Phuc Long,video,2025-06-24,1240,8,0.6452,0.0,"Cùng nhau, ta định ""Vị"" mình",1,0,0.0
428,7J2AfWOw-Rc,youtube,Trung Nguyên Legend,video,2026-03-29,872,8,0.9174,0.0,📚Lan tỏa khát vọng Khởi nghiệp – Kiến quốc đến thế hệ trẻ tại Bảo tàng Thế giới Cà phê,0,0,
595,k0ytWrBcfDw,youtube,Cheese Coffee,video,2022-11-01,186,8,4.3011,0.0,Cuộc thi Tiktok Award của Cheese Coffee,0,0,
466,F5YrdjqStro,youtube,Trung Nguyên Legend,video,2025-08-28,761,8,1.0512,0.0,🌟 Không gian Cà phê Năng lượng Tỉnh Thức tại Triển lãm Thành tựu Đất nước 2025 đã sẵn sàng. 🇻🇳,0,0,
903,awz1-wkKtTU,youtube,Trung Nguyên Legend,video,2025-12-23,608,8,1.3158,0.0,Chiến tranh tiền tệ - Cuộc chiến vô hình định đoạt vận mệnh thế giới,1,1,100.0
403,7EVSs_t4b5A,youtube,Trung Nguyên Legend,video,2026-04-10,161,8,4.9689,0.0,Đoàn xe “Hành trình Từ Trái Tim” vượt qua những cung đường đồi núi quanh co đến vùng biên Lai Châu,0,0,
909,3JZr2kAva-Q,youtube,Trung Nguyên Legend,video,2025-12-09,277,8,2.8881,0.0,CÀ PHÊ VIỆT NAM – DI SẢN KẾT NỐI TOÀN CẦU ☕🌍,2,0,0.0
931,wv5ulmxIs1c,youtube,Trung Nguyên Legend,video,2025-10-13,197,8,4.0609,0.0,Điều gì chi phối tâm lý của đám đông?,0,0,
423,NRQQLTzSFCg,youtube,Trung Nguyên Legend,video,2026-04-02,279,8,2.8674,0.0,Nhật ký Hành trình Từ Trái Tim: Khát vọng lớn của người trẻ - Nền tảng cho quốc gia hùng mạnh,0,0,
531,MVpuWrcm2ms,youtube,Trung Nguyên Legend,video,2024-06-25,356,8,2.2472,0.0,Trung Nguyên Legend x Vietnam Beauty Fashion Fest All Star,0,0,
429,TTshX5JgCog,youtube,Trung Nguyên Legend,video,2026-03-29,227,7,3.0837,0.0,🚗 MÀN ROADSHOW ẤN TƯỢNG CỦA HÀNH TRÌNH TỪ TRÁI TIM TẠI THỦ PHỦ CÀ PHÊ! 🚙🚙🚙,1,0,0.0
481,oYvsEFmHrjs,youtube,Trung Nguyên Legend,video,2025-03-11,2033,7,0.3443,0.0,Ấn tượng Lễ hội đường phố 2025: “Buôn Ma Thuột – Điểm đến của cà phê thế giới”,0,0,
422,EuFateD7PeA,youtube,Trung Nguyên Legend,video,2026-04-02,1698,7,0.4122,0.0,"Tủ sách nền tảng đổi đời giúp người trẻ ""định hướng rõ hơn con đường phát triển""",0,0,
866,QiUty9Zcwbc,youtube,Trung Nguyên Legend,video,2026-03-29,181,7,3.8674,0.0,"Nuôi dưỡng chí lớn không chỉ là lập thân lập nghiệp, mà còn kiến quốc và đóng góp xây dựng đất nước!",0,0,
857,fP_ewDugFfw,youtube,Trung Nguyên Legend,video,2026-04-03,523,7,1.3384,0.0,📚Hành Trình Từ Trái Tim đến với Trường Đại học Công nghiệp và Thương mại Hà Nội,0,0,
407,HwBRstZSv0s,youtube,Trung Nguyên Legend,video,2026-04-07,198,7,3.5354,0.0,"🌈 Nhật ký Hành trình Từ Trái Tim: Vượt hiểm trở, thắp khát vọng lớn nơi vùng cao 🌤",0,0,
29,MN7ljk5ewgQ,youtube,Phuc Long,video,2026-05-08,1419,7,0.4933,0.0,MỪNG SINH NHẬT PHÚC LONG,0,0,
509,OvCVddGB7S8,youtube,Trung Nguyên Legend,video,2024-11-16,306,7,2.2876,0.0,Hoa hậu Đoàn Thu Thuỷ và Hoa hậu Thu Uyên khám phá thác Dray Nur - Gia Long hùng vĩ! 🌿,0,0,
1120,lKaNYuWems4,youtube,Trung Nguyên Legend,video,2023-05-31,905,7,0.7735,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Á hậu Trương Thị May,0,0,
101,Sgwfsbl8vJs,youtube,Highlands Coffee Vietnam,video,2022-12-05,712541,7,0.001,0.0,HIGHLANDS COFFEE® || CỘNG ĐỒNG LÀ: CHUNG ĐAM MÊ - NIỀM QUÝ TRỌNG,0,0,
391,F1OE2FqQCkc,youtube,Trung Nguyên Legend,video,2026-05-15,163,7,4.2945,0.0,"Cà phê Việt Nam ""gây sốt"" tại Phái bộ Gìn giữ hòa bình LHQ ở Nam Sudan - QPVN",0,0,
22,XzGwtSETzu0,youtube,Highlands Coffee Vietnam,video,2023-01-04,1059,7,0.661,0.0,HIGHLANDS COFFEE® || GAME ‘’THẬT HAY THÁCH’’: TỔNG HỢP CÁC PHA CƯỜI LÊN BỜ XUỐNG RUỘNG VỚI THỬ THÁCH,0,0,
23,fffc6aRUGPY,youtube,Highlands Coffee Vietnam,video,2023-01-04,1141,7,0.6135,0.0,HIGHLANDS COFFEE® || GAME ‘’THẬT HAY THÁCH’’: TỔNG HỢP CÁC CÂU HỎI KHÓ ĐỠ MÀ AI CŨNG NGẠI,0,0,
544,K8Ay29AR8Hs,youtube,Cong Caphe,video,2020-02-05,610,7,1.1475,0.0,CỘNG CHÚC TÂN XUÂN | CỘNG CAPHE,0,0,
2,TnkJKY_NpLk,youtube,Highlands Coffee Vietnam,video,2025-04-25,659,7,1.0622,0.0,SỰ KIỆN KHAI TRƯƠNG NHÀ MÁY RANG XAY CÀ PHÊ HIGHLANDS CÁI MÉP 2025,0,0,
852,2VOcBD6qXBw,youtube,Trung Nguyên Legend,video,2026-04-03,181,7,3.8674,0.0,🌟 NHỮNG CHIẾC XE ĐẶC BIỆT CHUYÊN CHỞ ÁNH SÁNG TRI THỨC VÀ KHÁT VỌNG ĐỔI ĐỜI!,0,0,
1398,TgJrUmDIfWY,youtube,Trung Nguyên Legend,video,2019-05-09,903,7,0.7752,0.0,G7 Paper Cup,0,0,
978,O1npfnP19Jg,youtube,Trung Nguyên Legend,video,2025-01-28,276,7,2.5362,0.0,🌟☕Hướng dẫn pha chế Cherry Blossom Coffee ➖ Cảm nhận trọn vẹn hương vị mùa xuân 🌸,0,0,
953,-ttcpiJThlY,youtube,Trung Nguyên Legend,video,2025-04-29,868,7,0.8065,0.0,☕ Legend Cà Phê Sữa Đá Liên Hoa – Vẻ Đẹp Của Hòa Bình 🕊️,0,0,
585,7EHeeJLUzzg,youtube,Cheese Coffee,video,2022-11-19,297,7,2.3569,0.0,Không gian cửa hàng ở Gigamall có gì đặc biệt | Cheese Coffee,0,0,
815,dhPfkbFO6_c,youtube,Trung Nguyên Legend,video,2026-04-18,614,7,1.1401,0.0,Chào đón Đoàn đại biểu Diễn đàn Di sản Cà phê Thế giới đến với Buôn Ma Thuột,0,0,
91,R2J6lLsKtVU,youtube,Highlands Coffee Vietnam,video,2023-01-01,1123981,7,0.0006,0.0,HIGHLANDS COFFEE® || ĐÓN TẾT NÀY THẬT KHÁC LẠ CÙNG GAME ‘’THẬT HAY THÁCH’’: TẾT ĐẾN THÌ LO GÌ NHẤT?,1,0,0.0
107,skSRgF2Z-NY,youtube,Highlands Coffee Vietnam,video,2022-07-06,1416737,7,0.0005,0.0,"HIGHLANDS COFFEE || TRÀ NHIỆT ĐỚI ỔI HỒNG - KHUẤY ĐẢO NGÀY VUI, XOÁY BAY BUỒN CHÁN",0,0,
887,LI8uDxzNGSI,youtube,Trung Nguyên Legend,video,2026-03-25,1450,7,0.4828,0.0,📚Hành Trình Từ Trái Tim đến với trường Đại học Công Thương TPHCM,0,0,
445,S--hFi5ALu8,youtube,Trung Nguyên Legend,video,2026-01-06,204,7,3.4314,0.0,"☕✨ Khai trương Cà Phê Thế Giới Trung Nguyên Legend – 14 Phạm Ngọc Thạch, TP.HCM",0,0,
450,yQ6o6uM4hpY,youtube,Trung Nguyên Legend,video,2025-12-08,214,7,3.271,0.0,"✨ KHÁM PHÁ THẾ GIỚI CÀ PHÊ TRUNG NGUYÊN LEGEND TẠI THÀNH PHỐ PHILADELPHIA, HOA KỲ ✨",0,0,
452,j9p28v7TnPQ,youtube,Trung Nguyên Legend,video,2025-11-26,319,7,2.1944,0.0,Trung Nguyên Legend x Diễn đàn Kinh tế mùa Thu 2025,0,0,
463,c1yuM62RcIg,youtube,Trung Nguyên Legend,video,2025-09-13,761,7,0.9198,0.0,Các người đẹp Việt lan tỏa năng lượng tỉnh thức cùng Trung Nguyên Legend tại triển lãm A80,0,0,
951,8jg4qlmt5mw,youtube,Trung Nguyên Legend,video,2025-05-07,916,6,0.655,0.0,"☕ Cà phê năng lượng Trung Nguyên Legend, G7 gây ấn tượng tại Tuần lễ Hàng Việt Nam tại Malaysia!",0,0,
394,HHF8QOprCFE,youtube,Trung Nguyên Legend,video,2026-04-18,228,6,2.6316,0.0,❤️Những khoảnh khắc ấn tượng đầy cảm hứng của Hành trình Từ Trái Tim tại Trường Đại học Tân Trào ✨,0,0,
1399,xppJkQu3JXQ,youtube,Trung Nguyên Legend,video,2019-05-09,502,6,1.1952,0.0,G7 Paper Cup - The Little Red Cup,0,0,
416,PVls3Xtc6Sg,youtube,Trung Nguyên Legend,video,2026-04-04,171,6,3.5088,0.0,❤️ Lời nhắn nhủ yêu thương từ những trái tim đầy khát vọng 🌟,0,0,
853,RzlLuOBvKk4,youtube,Trung Nguyên Legend,video,2026-04-03,482,6,1.2448,0.0,📚Những khoảnh khắc ấn tượng của Hành trình Từ Trái Tim tại Đại Học Giao Thông Vận Tải,0,0,
460,d6aesNij74E,youtube,Trung Nguyên Legend,video,2025-10-23,74,6,8.1081,0.0,Đạo của vật lý: Cầu nối giữa khoa học và triết học phương Đông,0,0,
470,lXP5-_Uxl3k,youtube,Trung Nguyên Legend,video,2025-07-02,219,6,2.7397,0.0,"Lễ công bố các Nghị quyết, Quyết định về sáp nhập đơn vị hành chính Đắk Lắk",2,0,0.0
402,50cpRlf2ypo,youtube,Trung Nguyên Legend,video,2026-04-11,150,6,4.0,0.0,Hành trình Từ Trái Tim thắp lửa khát vọng Khởi Nghiệp - Kiến Quốc tại Trường Cao đẳng Lai Châu,0,0,
109,2ii9vWg1dBE,youtube,Highlands Coffee Vietnam,video,2022-03-30,1316,6,0.4559,0.0,HIGHLANDS COFFEE || LÀM GÌ THÌ LÀM - TỚI HIGHLANDS CÀ PHÊ CÁI ĐÃ! - PHINDI HẠNH NHÂN,0,0,
826,ufAnbDCfLXQ,youtube,Trung Nguyên Legend,video,2026-04-11,169,6,3.5503,0.0,Nhật ký Hành trình Từ Trái Tim: Vượt “12 tầng dốc” lan tỏa khát vọng kiến quốc vùng biên cương,0,0,
102,rdh7qusFNTg,youtube,Highlands Coffee Vietnam,video,2022-12-05,855530,6,0.0007,0.0,HIGHLANDS COFFEE® | CỘNG ĐỒNG LÀ: TÌNH THÂN - TƯƠNG TRỢ,0,0,
497,YK339_8hzP4,youtube,Trung Nguyên Legend,video,2024-12-20,419,6,1.432,0.0,Cùng hoa hậu Bảo Ngọc và Trung Nguyên Legend đến với triển lãm Quốc phòng Quốc tế Việt Nam 2024,1,0,0.0
848,WuTCgOTgvK4,youtube,Trung Nguyên Legend,video,2026-04-05,875,6,0.6857,0.0,📚 Hành Trình Từ Trái Tim đến với Trường Đại Học Thành Đô,0,0,
829,AdVLMDhl--w,youtube,Trung Nguyên Legend,video,2026-04-09,836,6,0.7177,0.0,"Hoa hậu Đoàn Thu Thủy: ""Khát vọng lớn để cống hiến cho xã hội!""",0,0,
117,-w54Eams9Us,youtube,Highlands Coffee Vietnam,video,2021-02-05,2253,6,0.2663,0.0,"HIGHLANDS COFEE || PHINDI HẠNH NHÂN - ÊM CHẤT PHIN, ÊM KHỞI ĐẦU MỚI (Sau Tết - 6s)",1,0,0.0
1286,wddHVFMhcyM,youtube,Trung Nguyên Legend,video,2020-10-01,1127,6,0.5324,0.0,Cà phê mè đen - Năng lượng sáng tạo cho cơ thể Khỏe Mạnh,0,0,
1074,z6MUUcFIXc4,youtube,Trung Nguyên Legend,video,2024-03-01,336,6,1.7857,0.0,Melissa Bottema - Hoa hậu Hòa bình Hà Lan 2023 trải nghiệm Thành phố cà phê,0,0,
96,hf6rysQ-jho,youtube,Highlands Coffee Vietnam,video,2022-12-10,306,6,1.9608,0.0,Với #HighlandsCofffee Cộng Đồng là Tình Thân ❤️ #HighlandsCoffeeLàCủaChúngMình,0,0,
838,HtY0NTdFxEI,youtube,Trung Nguyên Legend,video,2026-04-07,965,6,0.6218,0.0,Hành trình Từ Trái Tim đến với Bản Muông (Sơn La),0,0,
406,YVRy1Dr7Vqw,youtube,Trung Nguyên Legend,video,2026-04-08,121,6,4.9587,0.0,Hành trình Từ Trái Tim thắp lửa khát vọng tại Trường Đại Học Tây Bắc,0,0,
534,MB0BQpeho2g,youtube,Trung Nguyên Legend,video,2024-04-19,406,6,1.4778,0.0,Sthephanie Miranda - Hoa hậu Hòa bình Hoa Kỳ 2023 trải nghiệm Tour Cà Phê Thiền,0,0,
408,Bq23q5k1Da8,youtube,Trung Nguyên Legend,video,2026-04-07,184,6,3.2609,0.0,❤️Những khoảnh khắc ấn tượng đầy cảm hứng của Hành trình Từ Trái Tim tại thủ đô Hà Nội ✨,0,0,
4,y5KHfuNsH1g,youtube,Highlands Coffee Vietnam,video,2024-07-02,1893,6,0.317,0.0,"PhinDi Cassia - Quế ấm ohin êm, phong vị độc Đáo. Thử ngay!",0,0,
513,8a8xHA20BDw,youtube,Trung Nguyên Legend,video,2024-11-01,281,6,2.1352,0.0,Trung Nguyên E-Coffee phiên bản mới tạo sức hút mạnh mẽ tại Triển lãm Coffee Expo Vietnam 2024,0,0,
1353,UTOqSXohfPk,youtube,Trung Nguyên Legend,video,2019-09-18,375,5,1.3333,0.0,Happy White Day!,1,0,0.0
851,fdT6Wuy53m4,youtube,Trung Nguyên Legend,video,2026-04-04,156,5,3.2051,0.0,Nhật ký Hành trình Từ Trái Tim: Xây dựng thế hệ trẻ giàu khát vọng lớn và trách nhiệm với đất nước,2,0,0.0
878,C3I67Z5ZnzA,youtube,Trung Nguyên Legend,video,2026-03-27,241,5,2.0747,0.0,Nhật ký Hành trình Từ Trái Tim - Học và đọc: Căn cốt để người trẻ vươn xa,1,0,0.0
591,lWdavycNayA,youtube,Cheese Coffee,video,2022-11-08,146,5,3.4247,0.0,What is your Black? | Cheese Coffee,1,0,0.0
579,nhnjilBSWHg,youtube,Cheese Coffee,video,2026-01-28,188,5,2.6596,0.0,CHEESE COFFEE VISUALIZE - MARKETING ABOUT US,0,0,
571,4u9RzCYKv1k,youtube,Starbucks Việt Nam,video,2024-10-23,87,5,5.7471,0.0,✨Mỗi trải nghiệm là một câu chuyện. Cùng chia sẻ câu chuyện của bạn ngay hôm nay! #StarbucksVietnam,1,0,0.0
565,RLNKTE6aql4,youtube,Cong Caphe,video,2018-07-20,656,5,0.7622,0.0,CỘNG HƯNG VƯỢNG | MỜI BẠN GHÉ CỘNG | CỘNG CAPHE,0,0,
554,18qRvyO5hb8,youtube,Cong Caphe,video,2019-02-28,991,5,0.5045,0.0,CÀ PHÊ KEM GỪNG | COFFEE W. GINGER CREAM | CONG CAPHE,0,0,
498,T8iE8YSnjaY,youtube,Trung Nguyên Legend,video,2024-12-20,203,5,2.4631,0.0,Cùng hoa hậu Thanh Thủy và Trung Nguyên Legend đến với triển lãm Quốc phòng Quốc tế Việt Nam 2024,1,0,0.0
1158,ZIE6tDaszG8,youtube,Trung Nguyên Legend,video,2023-03-17,418,5,1.1962,0.0,Lễ Hội Cà Phê Buôn Ma Thuột 2023 #2,0,0,
417,av-A5C_9gYc,youtube,Trung Nguyên Legend,video,2026-04-03,409,5,1.2225,0.0,Điều gì khiến Hoa hậu Phương Linh ấn tượng nhất về Hành trình Từ Trái Tim?,0,0,
398,koYjvOhJLPU,youtube,Trung Nguyên Legend,video,2026-04-14,169,5,2.9586,0.0,Nhật ký Hành trình Từ Trái Tim: Tiếp lửa khát vọng lập thân kiến quốc vùng núi cực Bắc,1,0,0.0
393,Hzk_VNlB8PM,youtube,Trung Nguyên Legend,video,2026-04-24,150,5,3.3333,0.0,Diễn đàn Di sản Cà phê Thế giới - Không gian đối thoại kết nối văn hoá và tri thức cà phê toàn cầu,0,0,
183,lzDZ941UcDA,youtube,Highlands Coffee Vietnam,video,2017-12-22,5010,5,0.0998,0.0,HIGHLANDS COFFEE - FREEZE TRÀ XANH,0,0,
137,6daf1VJEfo4,youtube,Highlands Coffee Vietnam,video,2019-11-04,1417,5,0.3529,0.0,ĐẠI TIỆC HIGHLANDS COFFEE 20 NĂM - GẮN KẾT NIỀM TỰ HÀO ĐẤT VIỆT,0,0,
135,lT_miCbGe54,youtube,Highlands Coffee Vietnam,video,2019-11-04,1411,5,0.3544,0.0,ĐẠI TIỆC HIGHLANDS COFFEE 20 NĂM - GẮN KẾT NIỀM TỰ HÀO ĐẤT VIỆT,0,0,
833,RhSxCPhc-wE,youtube,Trung Nguyên Legend,video,2026-04-08,118,5,4.2373,0.0,"Theo những cung đường gắt nắng, Hành trình Từ Trái Tim đến Nà Hỳ hun đúc khát vọng tuổi trẻ",0,0,
12,NJo2uJxlv6c,youtube,Highlands Coffee Vietnam,video,2023-10-15,960,5,0.5208,0.0,HIGHLANDS COFFEE || CUỐI TUẦN TỚI HIGHLANDS NGAY!,0,0,
810,NKnCk1Uhebw,youtube,Trung Nguyên Legend,video,2026-05-25,635,5,0.7874,0.0,☕⚡ CÙNG G7 3IN1 KHỞI ĐẦU NGÀY MỚI TRÀN ĐẦY NĂNG LƯỢNG,0,0,
818,duiz7pONwYk,youtube,Trung Nguyên Legend,video,2026-04-17,154,5,3.2468,0.0,"Nhật ký Hành trình Từ Trái Tim: Khơi chí lớn, tiếp động lực cho thế hệ trẻ Tuyên Quang",1,1,100.0
399,P5wu6BrXLWo,youtube,Trung Nguyên Legend,video,2026-04-13,160,4,2.5,0.0,"Hành trình Từ Trái Tim: Vượt hiểm trở, thắp khát vọng lớn nơi vùng cao Tây Bắc",0,0,
50,WsSNj4pjOsg,youtube,Phuc Long,video,2025-08-18,457,4,0.8753,0.0,Phúc Long Phoenix - 285 Cách Mạng Tháng 8,1,0,0.0
28,qDrJTn42v5Y,youtube,Phuc Long,video,2026-05-10,373,4,1.0724,0.0,“Biến hình” rạng rỡ cùng siêu phẩm trà Đông Phương Mỹ Nhân ✨,0,0,
39,-aSkWHKuywM,youtube,Phuc Long,video,2026-03-12,292,4,1.3699,0.0,"Mời người đẹp ghé thăm khu vườn nhà ""ngon lành"" của Phúc Long🐝✨",0,0,
545,dAZZVQoiZ9w,youtube,Cong Caphe,video,2020-02-03,626,4,0.639,0.0,"CỘNG - ""HỌC TẬP VÀ PHÁT TRIỂN"" 2019 | CỘNG CAPHE",0,0,
110,ZUd6ZDgoSmM,youtube,Highlands Coffee Vietnam,video,2022-03-15,2182,4,0.1833,0.0,HIGHLANDS COFFEE || LÀM GÌ THÌ LÀM - TỚI HIGHLANDS CÀ PHÊ CÁI ĐÃ! - PHIN SỮA ĐÁ,1,0,0.0
960,9vUImVyuX0Y,youtube,Trung Nguyên Legend,video,2025-03-17,559,4,0.7156,0.0,Trải nghiệm 3 nền văn minh cà phê tại Gian hàng Trung Nguyên Legend.,0,0,
972,7_DVkulN7C0,youtube,Trung Nguyên Legend,video,2025-03-06,620,4,0.6452,0.0,100 anh chị em công nhân Nhà máy Cà phê Buôn Ma Thuột hăng say luyện tập cho Lễ Hội Đường Phố 🎊☕,0,0,
1403,MWTmTHM3rqw,youtube,Trung Nguyên Legend,video,2019-04-23,342,4,1.1696,0.0,Nhật ký Hành Trình Từ Trái Tim: Lạng Sơn - Hải Phòng,0,0,
594,jy4DhwDlRsI,youtube,Cheese Coffee,video,2022-11-02,195,4,2.0513,0.0,Không gian Cheese Coffee Điện Biên Phủ,0,0,
435,K-x03LHIU-o,youtube,Trung Nguyên Legend,video,2026-03-25,465,4,0.8602,0.0,📚Hành Trình Từ Trái Tim đến với trường Đại học Văn hóa TP. Hồ Chí Minh,0,0,
92,67HWwineBL4,youtube,Highlands Coffee Vietnam,video,2023-01-01,2171329,3,0.0001,0.0,HIGHLANDS COFFEE® || ĐÓN TẾT NÀY THẬT KHÁC LẠ CÙNG GAME  ‘’THẬT HAY THÁCH’’: THỬ THÁCH GỌI BẠN THÂN!,0,0,
560,FgBlTkIzvrY,youtube,Cong Caphe,video,2018-10-19,387,3,0.7752,0.0,PHỤ NỮ VÙNG LÊN! | CỘNG CAPHE,0,0,
93,mc5JB0TbXdI,youtube,Highlands Coffee Vietnam,video,2023-01-01,1776874,3,0.0002,0.0,HIGHLANDS COFFEE® || ĐÓN TẾT NÀY THẬT KHÁC LẠ CÙNG GAME  ‘’THẬT HAY THÁCH’’: BẠN TÌM GÌ TRÊN MẠNG?,0,0,
118,Q5wZyBgkgoc,youtube,Highlands Coffee Vietnam,video,2021-02-05,2584,3,0.1161,0.0,"HIGHLANDS COFEE || PHINDI HẠNH NHÂN - ÊM CHẤT PHIN, ÊM KHỞI ĐẦU MỚI (Hết Tiền, Việc Nhiều Sau Tết)",0,0,
132,_-WI1wEtogI,youtube,Highlands Coffee Vietnam,video,2019-11-04,1249,3,0.2402,0.0,ĐẠI TIỆC HIGHLANDS COFFEE 20 NĂM - GẮN KẾT NIỀM TỰ HÀO ĐẤT VIỆT,0,0,
831,dhqLPmc2Vhw,youtube,Trung Nguyên Legend,video,2026-04-08,57,3,5.2632,0.0,"Vun đắp bản lĩnh, hun đúc ý chí nơi tiền tuyến",0,0,
828,DLQZM7vCWxI,youtube,Trung Nguyên Legend,video,2026-04-09,114,3,2.6316,0.0,"Nhật ký Hành trình Từ Trái Tim: Thắp sáng khát vọng lập nghiệp, phụng sự nơi vùng biên Tây Bắc",0,0,
397,tELd-WLWW5g,youtube,Trung Nguyên Legend,video,2026-04-16,159,3,1.8868,0.0,Nhật ký Hành trình Từ Trái Tim: Khơi mạch chí lớn giữa vùng cao Lai Châu,0,0,
